Internal ID,ZAB Subscription,Line ID
2448415,168418,1
2448416,172424,0
2448416,168418,1
2448417,172424,0
2448417,168418,1
2448418,172424,0
2448418,168418,1
2448419,172424,0
2448419,168418,1
2448420,172424,0
2448420,168418,1
2448421,172424,0
2448421,168418,1
2448422,170320,0
2448422,168418,1
2448423,170320,0
2448423,168418,1
2448424,170320,0
2448424,168418,1
2448425,170320,0
2448425,168418,1
2448426,172420,0
2448426,168418,1
2448427,172420,0
2448427,168418,1
2448428,172420,0
2448428,168418,1
2448429,172420,0
2448429,168418,1
2448430,172420,0
2448430,168418,1
2448431,172420,0
2448431,168418,1
2448432,172420,0
2448432,168418,1
2448433,172420,0
2448433,168418,1
2448434,172420,0
2448434,168418,1
2448435,172420,0
2448435,168418,1
2448436,172420,0
2448436,168418,1
2448437,170320,0
2448437,168418,1
2448438,170320,0
2448438,168418,1
2448439,170320,0
2448439,168418,1
2448440,170320,0
2448440,168418,1
2448441,170320,0
2448441,168418,1
2448442,170320,0
2448442,168418,1
2448443,170320,0
2448443,168418,1
2448444,171819,0
2448444,168418,1
2448445,171819,0
2448445,168418,1
2448446,171819,0
2448446,168418,1
2448447,171819,0
2448447,168418,1
2448448,171819,0
2448448,168418,1
2448449,171819,0
2448449,168418,1
2449050,171819,0
2449050,168418,1
2449051,171819,0
2449051,168418,1
2449052,171819,0
2449052,168418,1
2449053,171819,0
2449053,168418,1
2449054,171819,0
2449054,168418,1
2449055,171819,0
2449055,168418,1
2449056,171819,0
2449056,168418,1
2449057,171819,0
2449057,168418,1
2449058,171819,0
2449058,168418,1
2449059,171819,0
2449059,168418,1
2449060,171819,0
2449060,168418,1
2449061,171819,0
2449061,168418,1
2449062,171819,0
2449062,168418,1
2449063,171819,0
2449063,168418,1
2449064,171819,0
2449064,168418,1
2449065,171819,0
2449065,168418,1
2449066,171819,0
2449066,168418,1
2449067,171819,0
2449067,168418,1
2449068,171819,0
2449068,168418,1
2449069,171819,0
2449069,168418,1
2449070,171819,0
2449070,168418,1
2449071,171819,0
2449071,168418,1
2449072,171819,0
2449072,168418,1
2449073,171819,0
2449073,168418,1
2449074,172420,0
2449074,168418,1
2449075,172420,0
2449075,168418,1
2449076,172420,0
2449076,168418,1
2449077,172420,0
2449077,168418,1
2449078,172420,0
2449078,168418,1
2449079,172420,0
2449079,168418,1
2449080,172420,0
2449080,168418,1
2449081,172420,0
2449081,168418,1
2449082,172420,0
2449082,168418,1
2449083,172420,0
2449083,168418,1
2449084,172420,0
2449084,168418,1
2449085,172420,0
2449085,168418,1
2449086,172420,0
2449086,168418,1
2449087,172420,0
2449087,168418,1
2449088,172420,0
2449088,168418,1
2449089,172420,0
2449089,168418,1
2449090,172420,0
2449090,168418,1
2449091,172420,0
2449091,168418,1
2449092,172420,0
2449092,168418,1
2449093,172420,0
2449093,168418,1
2449094,172420,0
2449094,168418,1
2449095,172420,0
2449095,168418,1
2449096,172420,0
2449096,168418,1
2449097,172420,0
2449097,168418,1
2449098,172420,0
2449098,168418,1
2449099,172420,0
2449099,168418,1
2449100,172420,0
2449100,168418,1
2449101,172420,0
2449101,168418,1
2449102,172420,0
2449102,168418,1
2449103,172420,0
2449103,168418,1
2449104,172420,0
2449104,168418,1
2449105,172420,0
2449105,168418,1
2449106,172420,0
2449106,168418,1
2449107,172420,0
2449107,168418,1
2449108,172420,0
2449108,168418,1
2449109,172420,0
2449109,168418,1
2449110,172420,0
2449110,168418,1
2449111,172420,0
2449111,168418,1
2449112,172420,0
2449112,168418,1
2449113,172420,0
2449113,168418,1
2449114,172420,0
2449114,168418,1
2449115,172420,0
2449115,168418,1
2449116,172420,0
2449116,168418,1
2449117,172420,0
2449117,168418,1
2449118,172420,0
2449118,168418,1
2449119,172420,0
2449119,168418,1
2449120,172420,0
2449120,168418,1
2449121,172420,0
2449121,168418,1
2449122,172420,0
2449122,168418,1
2449123,172420,0
2449123,168418,1
2449124,172420,0
2449124,168418,1
2449125,172420,0
2449125,168418,1
2449126,172420,0
2449126,168418,1
2449127,172420,0
2449127,168418,1
2449128,172420,0
2449128,168418,1
2449129,172420,0
2449129,168418,1
2449130,172420,0
2449130,168418,1
2449131,172420,0
2449131,168418,1
2449132,172420,0
2449132,168418,1
2449133,172420,0
2449133,168418,1
2449134,172420,0
2449134,168418,1
2449135,172420,0
2449135,168418,1
2449136,172420,0
2449136,168418,1
2449137,172420,0
2449137,168418,1
2449138,172420,0
2449138,168418,1
2449139,172420,0
2449139,168418,1
2449140,172420,0
2449140,168418,1
2449141,172420,0
2449141,168418,1
2449142,172420,0
2449142,168418,1
2449143,172420,0
2449143,168418,1
2449144,172420,0
2449144,168418,1
2449145,172420,0
2449145,168418,1
2449146,172420,0
2449146,168418,1
2449147,172420,0
2449147,168418,1
2449148,172420,0
2449148,168418,1
2449149,172420,0
2449149,168418,1
2449456,172420,0
2449456,168418,1
2449456,163526,2
2449456,163526,3
2449456,163526,4
2449456,163526,5
2449456,163526,6
2449456,163526,7
2449456,163526,8
2449456,163526,9
2449456,163526,10
2449457,172420,0
2449457,168418,1
2449457,163526,2
2449457,163526,3
2449457,163526,4
2449457,163526,5
2449457,163526,6
2449457,163526,7
2449457,163526,8
2449457,163526,9
2449457,163526,10
2449458,172420,0
2449458,168418,1
2449458,163526,2
2449458,163526,3
2449458,163526,4
2449458,163526,5
2449458,163526,6
2449458,163526,7
2449459,172420,0
2449459,168418,1
2449459,163526,2
2449459,163526,3
2449459,163526,4
2449459,163526,5
2449459,163526,6
2449459,163526,7
2449459,163526,8
2449459,163526,9
2449459,163526,10
2449460,172420,0
2449460,168418,1
2449460,163526,2
2449460,163526,3
2449460,163526,4
2449460,163526,5
2449460,163526,6
2449460,163526,7
2449460,163526,8
2449461,172420,0
2449461,168418,1
2449461,163526,2
2449461,163526,3
2449461,163526,4
2449461,163526,5
2449461,163526,6
2449461,163526,7
2449461,163526,8
2449461,163526,9
2449461,163526,10
2449462,172420,0
2449462,168418,1
2449462,163526,2
2449462,163526,3
2449462,163526,4
2449462,163526,5
2449462,163526,6
2449462,163526,7
2449463,172420,0
2449463,168418,1
2449463,163526,2
2449463,163526,3
2449463,163526,4
2449463,163526,5
2449463,163526,6
2449463,163526,7
2449464,172420,0
2449464,168418,1
2449464,163526,2
2449464,163526,3
2449464,163526,4
2449464,163526,5
2449464,163526,6
2449464,163526,7
2449464,163526,8
2449464,163526,9
2449464,163526,10
2449465,172420,0
2449465,168418,1
2449465,163526,2
2449465,163526,3
2449465,163526,4
2449465,163526,5
2449465,163526,6
2449465,163526,7
2449465,163526,8
2449466,172420,0
2449466,168418,1
2449466,163526,2
2449466,163526,3
2449466,163526,4
2449466,163526,5
2449466,163526,6
2449466,163526,7
2449467,172420,0
2449467,168418,1
2449467,163526,2
2449467,163526,3
2449467,163526,4
2449467,163526,5
2449467,163526,6
2449467,163526,7
2449467,163526,8
2449468,172420,0
2449468,168418,1
2449468,163526,2
2449468,163526,3
2449468,163526,4
2449468,163526,5
2449468,163526,6
2449468,163526,7
2449468,163526,8
2449469,172420,0
2449469,168418,1
2449469,163526,2
2449469,163526,3
2449469,163526,4
2449469,163526,5
2449469,163526,6
2449469,163526,7
2449469,163526,8
2449470,172420,0
2449470,168418,1
2449470,163526,2
2449470,163526,3
2449470,163526,4
2449470,163526,5
2449470,163526,6
